project_id,owner_id,user_id,Time_Create,Time_Meb0,Time_Meb1,Time_Cmt0,Time_Cmt1,project_language,Tech_lang,Project_Member,Project_Commit_Count,Project_Size,Open_Issues_Count,Forks,Watchers,Network_Count,Stargazers_Count,has_star_developer,Successful_Onboarding
11321,6691,54227,120,0,608165,58845,4160998,JavaScript,3,47,1160,9042,8,8,129,155,37,1,1
11959,8137,8153,59,0,0,38629,2432670,Ruby,10,25,112,169,66,66,166,1282,46,1,1
12306,6368,5917,120,0,3316411,53480,4570070,PHP,3,12,1047,13931,83,83,39,81,31,1,1
12333,5065,5089,59,0,2868366,2736594,2646313,Java,6,42,11475,237815,20,20,2218,4275,290,1,1
12333,5065,168869,59,0,2868366,2736594,2646313,Java,9,42,11475,237815,20,20,2218,4275,290,1,1
12392,1962,77249,120,0,0,1052222,4157002,Python,81,409,2324,20281,16,16,113,83,129,1,0
12789,1954,4141,1318766,1318826,435447,950979,3911106,JavaScript,3,9,717,21683,262,262,2935,21230,391,1,1
13233,49082,196892,119,66351,302452,125,4380030,JavaScript,1,46,770,167721,11,11,47,61,21,1,0
14398,5065,42568,60,0,2878327,2701600,2646289,Java,5,54,6421,489673,0,0,357,159,55,1,1
15592,54658,230209,61263,61383,4201902,433929,2096305,C#,1,14,1306,102802,213,213,738,1879,152,1,0
16933,59704,1636,59,0,641736,97,2126502,PHP,2,6,78,,,,,,,1,1
17327,60513,38295,120,0,422053,912372,2094765,C++,1,9,3791,43147,93,93,199,1433,86,1,1
17473,5954,77372,120,0,591968,1155855,2094377,JavaScript,5,234,6921,128755,761,761,166,174,189,1,1
17589,10963,2893,59,0,2329348,145818,2114428,Ruby,14,85,2344,15365,45,45,882,3215,87,1,0
17694,22729,22773,237421,237541,332782,5843555,2095061,C++,1,51,108142,569914,896,896,4819,10296,653,1,1
17694,22729,376174,120,0,570324,5606013,2095061,C++,1,51,108142,569914,896,896,4819,10296,653,1,0
19050,63913,64191,9927,10047,0,5719,3157005,Ruby,1,10,2077,11331,17,17,29,94,24,1,1
20562,67402,21707,120,0,246396,134940,2094509,C++,1,8,7706,189062,100,100,343,762,62,1,1
21416,15530,142066,59,0,2849618,66137,2094480,PHP,7,21,3919,42849,37,37,1287,2048,129,1,0
21752,61913,428545,2453294,2453354,409836,2109829,2188943,JavaScript,2,8,3416,35388,427,427,1478,17154,268,1,1
22528,59558,72088,134245,134365,3349997,1121805,2160584,Ruby,3,7,654,4006,20,20,639,5151,70,1,1
22537,72096,251597,153232,153292,138604,153235,2100434,Python,1,24,13751,194475,42,42,85,151,45,1,1
22668,1600,934982,634897,635017,0,597146,2128609,Java,5,103,873,13372,48,48,286,1007,435,1,1
22906,17715,20180,1851323,1851443,0,1818488,3047090,JavaScript,9,16,1534,,,,,,,1,1
23202,73446,107706,60,0,0,1125246,2098914,PHP,1,10,8551,105396,76,76,313,1145,59,1,1
25139,76147,76286,120,0,505258,76398,2244040,Java,8,15,199,923,2,2,7,34,24,1,0
25991,79549,175414,101827,101887,544468,59671,2094052,C,2,9,4516,105443,1015,1015,1434,7692,449,1,0
28175,20247,87542,59,0,968832,1950184,2094924,Python,4,83,1858,58170,160,160,98,268,65,1,1
28375,87825,137059,201262,201322,110752,151118,3950378,Python,1,9,485,,,,,,,1,1
33145,10963,11000,120,0,3498852,900081,2125965,Ruby,20,81,1613,6642,28,28,450,3486,74,1,1
37321,106538,86321,1348859,1348979,281141,1304719,2822997,Ruby,2,12,31,962,0,0,49,117,11,1,0
39056,110761,110762,59999,60119,1087634,225109,3220599,Java,1,7,378,374328,37,37,1,2,1,1,1
39504,111787,89993,60,0,59706,97814,2712918,JavaScript,1,15,703,,,,,,,1,0
39781,112377,112546,120,0,0,0,3763298,Python,2,39,181,854,1,1,3,6,79,1,1
40644,114487,114501,120,0,572070,595383,2108932,C#,2,53,6551,2148822,1,1,151,228,68,1,1
41192,115896,116023,38942,39002,353949,85,2095970,Java,1,15,19473,1149384,412,412,72,200,45,1,1
41310,116064,116230,328260,328380,155619,427240,3190581,Java,1,11,1098,7460,0,0,3,13,11,1,1
42937,119395,361978,1784624,1784744,959020,1276173,2408705,Java,3,14,2480,233619,8,8,7,11,12,1,1
43113,119777,168249,7071,0,762356,877348,2094199,C++,1,7,10199,160961,4,4,766,2527,208,1,1
10394051,1678393,610885,69247,69367,0,69367,3891235,Python,1,9,36,,,,,,,1,0
10430988,2596009,2474896,120,0,0,0,4061018,C,1,7,621,54401,0,0,3,1,5,1,0
50980,124020,132645,59,0,321935,31689,4073284,Python,1,8,346,18457,1,1,11,6,7,1,0
51343,15530,132336,60,0,973456,402090,2111160,PHP,6,19,1183,6791,6,6,497,431,48,1,0
53249,135785,135824,59,0,1051016,684747,3678168,JavaScript,1,11,1122,16299,0,0,25,17,15,1,0
56551,61741,138806,11676,11736,97472,1164860,2180285,Java,5,18,5859,33650,28,28,108,172,40,1,0
59314,32361,144569,59,0,2495455,62,2258853,PHP,2,8,14957,,,,,,,1,1
59803,5954,8738,119,0,591971,2401988,2097656,Python,82,234,887,2619,24,24,26,11,163,1,1
63123,51889,12126,119,0,0,1462,2114831,Python,1,7,3649,117686,212,212,246,479,43,1,1
66362,13505,13563,120,0,0,0,2098404,Java,1,11,800,103803,11,11,124,274,34,1,1
66708,5100,912297,604643,604763,0,333917,3117901,Ruby,12,142,1167,,,,,,,1,1
69314,5954,77246,120,0,591964,2478797,2100259,Python,81,235,1111,27850,35,35,29,9,161,1,0
76243,144413,137299,60,0,123337,92744,4612932,PHP,1,11,41,866,0,0,4,5,14,1,1
76442,30423,53382,120,0,0,4238693,3219136,Java,11,8,12071,162860,14,14,430,1476,126,1,1
81325,5954,77314,119,0,591971,820767,2108542,Python,81,231,967,4782,25,25,46,15,160,1,1
85699,4836,151331,60,0,450425,98,2863409,PHP,8,18,684,802,1,1,10,16,37,1,0
88456,117817,118104,60,0,2315252,76214,2221492,PHP,2,6,2532,10336,7,7,36,107,28,1,1
89669,278851,76152,59,0,1201880,70551,4023093,Ruby,1,11,489,11497,5,5,1,4,9,1,1
91499,146665,146666,60,0,2943255,1140,2545508,PHP,2,10,558,,,,,,,1,1
92535,63724,115663,1379301,0,1262617,186610,2096096,Java,2,31,9718,172271,312,312,103,93,36,1,1
95145,23797,291103,60,0,845490,60,3148654,PHP,1,6,55,149,0,0,2,10,4,1,1
96539,52615,52616,120,0,3163861,1882218,3612059,JavaScript,1,28,1141,,,,,,,1,0
101573,81278,304922,396993,397113,133186,378075,4101735,Java,1,12,137,286,2,2,3,6,16,1,1
103508,308686,308692,139563,139623,9917,109416,2389508,Java,1,14,1862,,,,,,,1,1
103508,308686,1662011,59,0,149541,30206,2389508,Java,1,14,1862,,,,,,,1,1
106900,5954,54938,120,0,358101,687208,2172561,Python,47,149,320,752,2,2,9,3,166,1,0
107034,5954,60374,119,0,596610,568174,2106072,Python,81,235,247,371,5,5,15,5,163,1,1
107052,5954,77249,119,0,355442,2424400,2108541,Python,81,149,388,572,19,19,12,3,164,1,0
107064,32558,135287,480062,0,1,39284,2149155,Java,5,8,275,376,0,0,16,14,13,1,1
124505,5954,64448,60,0,510164,237974,2181715,Python,83,234,882,,,,,,,1,1
124505,5954,77244,60,0,510164,237974,2181715,Python,81,234,882,,,,,,,1,0
124965,133388,342746,909682,909802,221895,891023,4375797,C++,1,17,345,67112,0,0,23,52,30,1,0
125032,5954,60374,120,0,586230,1195426,2098910,Python,81,234,908,15847,3,3,36,12,165,1,1
127158,279513,217317,60,0,0,1341549,2170761,Java,4,6,397,2809,16,16,1,5,6,1,1
131468,190086,200819,60,0,777079,2,4277714,Ruby,1,24,99,390,13,13,50,97,69,1,0
132014,190041,7868,59,0,1008006,1,4248434,Ruby,1,11,430,1446,12,12,2,8,17,1,1
132756,13191,18021,59,0,647496,1828624,3669297,JavaScript,8,9,6,276,11,11,124,354,51,1,0
136951,69556,69558,57,2,31440,246342,2140819,Java,2,7,526,9578,1,1,96,87,12,1,1
138246,226289,68928,120,0,0,17718,2201325,Java,2,9,487,3100,29,29,127,121,28,1,0
142213,264054,75136,59,0,227957,183,4219751,Java,1,9,154,14889,6,6,16,22,7,1,0
143822,49262,49287,120,0,0,957322,2159003,PHP,10,9,726,4150,29,29,35,21,12,1,1
145091,5954,112733,149123,149243,447369,1719337,2181731,Python,39,236,360,604,3,3,11,3,171,1,0
149248,24579,24581,60,0,74852,19545,3157073,PHP,4,12,167,437,10,10,80,110,18,1,1
152861,5954,77321,12140,12260,587005,430439,2110287,Python,81,236,474,1877,20,20,26,21,164,1,0
152921,5954,14037,120,0,599265,1393551,2122257,Python,83,234,774,2732,55,55,43,18,164,1,0
152921,5954,81009,120,0,599265,1393551,2122257,Python,55,234,774,2732,55,55,43,18,164,1,0
153663,382033,962862,120,0,31511,361368,2282828,Python,1,7,3925,,,,,,,1,1
161761,30595,2132675,1049898,1050018,1987442,1049898,2317328,C,3,6,184,618,3,3,4,9,6,1,1
163173,16583,16836,59,0,19877,28859,2130087,Java,5,17,224,3413,35,35,41,12,20,1,1
167487,253154,253144,119,0,279676,1173905,2303548,PHP,1,22,688,50062,11,11,8,31,20,1,1
171430,245800,245809,119,0,38914,153458,2094004,C,1,17,4875,,,,,,,1,0
211495,149171,11836,60,0,0,533202,4653536,Python,11,9,313,2557,1,1,16,21,20,1,0
219526,98634,822758,544129,542978,122257,544132,2150743,C#,1,6,204,26993,16,16,141,164,25,1,1
226894,8450,441580,51352,34474,0,40196,5189056,JavaScript,1,25,811,11962,10,10,21,24,22,1,1
234674,5954,54940,120,0,350799,208341,2097605,Python,81,149,1127,4516,9,9,25,7,161,1,0
235124,5954,8730,119,0,350802,1111128,2124059,Python,82,149,199,2948,3,3,44,181,193,1,0
268119,98634,98626,115,4,623412,361412,2378891,C,1,6,193,10049,12,12,93,56,20,1,1
269532,5954,60374,120,0,591968,1109124,2173244,Python,81,234,633,1131,7,7,23,3,167,1,0
282043,1962,77283,59,0,169462,1172423,3218024,JavaScript,4,256,91,516,3,3,8,3,118,1,1
309505,9160,19601,59,0,201517,333,2138116,Python,1,40,1946,6300,30,30,168,44,11,1,1
344613,73605,28152,278533,0,0,26380,2784616,PHP,5,15,55,40801,0,0,1,7,17,1,0
345300,5954,77345,120,0,355445,1476183,2098848,Python,81,149,388,2620,10,10,21,6,167,1,0
353083,392085,392088,120,0,333851,1572217,2732300,Java,2,13,742,25084,24,24,22,38,13,1,1
371069,161215,763986,164952,165072,1539362,104281,2628838,Java,1,6,187,444058,0,0,27,29,11,1,1
10432284,190399,767808,119,0,823682,3499368,2433089,C,1,6,284,1299,2,2,10,14,8,1,1
10477024,370207,1827012,59,0,0,0,2595173,JavaScript,7,18,155,,,,,,,1,1
10495698,1007812,312633,119,0,0,23731,2995611,Python,4,159,112,145,1,1,43,71,47,1,1
10575562,2123359,148958,119,0,0,723153,2550244,C++,3,8,124,248,15,15,30,19,61,1,1
10621727,4512302,3244004,119,0,0,0,2695062,JavaScript,3,8,34,1660,3,3,8,16,11,1,1
378842,82489,82526,120,0,590157,44496,3133766,Ruby,2,16,276,815,3,3,0,5,17,1,1
378842,82489,118270,120,0,590157,44496,3133766,Ruby,2,16,276,815,3,3,0,5,17,1,0
378842,82489,239260,120,0,590157,44496,3133766,Ruby,2,16,276,815,3,3,0,5,17,1,1
406850,200242,2574654,585670,585790,113912,585670,4243854,Java,1,6,258,,,,,,,1,1
417464,98634,340001,695028,695084,8923,694947,2279338,Python,1,6,288,3558,18,18,262,511,38,1,0
525974,251852,81707,120,0,2302691,715846,2094015,JavaScript,1,164,7150,73328,188,188,354,380,120,1,1
538420,24579,40819,120,0,814846,388652,3157073,PHP,4,12,72,421,2,2,61,96,16,1,1
546164,564008,72022,120,0,49411,120,5038932,JavaScript,1,17,37,192,4,4,5,13,19,1,0
10727361,81095,103934,120,0,0,0,3169785,JavaScript,5,13,85,,,,,,,1,1
10755678,1770468,4084071,119,0,0,0,2248526,Python,1,34,174,237,2,2,6,13,44,1,0
10890241,191952,371487,120,0,0,8,2215451,PHP,1,13,102,3378,2,2,11,14,18,1,0
10893466,14414,2016729,10981,11101,843842,11100,3152852,Python,1,6,159,525,0,0,8,4,6,1,1
607119,16423,647775,1302979,1303099,3000121,890938,3389187,Ruby,1,65,1388,33888,181,181,17,21,63,1,0
612831,266332,8754,695215,0,432627,1416309,2098894,Python,82,7,1374,162810,36,36,98,288,91,1,1
618403,215849,11091,120,0,0,2089,4085644,Ruby,1,10,165,46955,0,0,17,33,29,1,1
788376,15678,2024273,430955,170369,1646343,430946,2114104,Python,1,12,797,9311,93,93,971,3282,171,1,0
788512,436503,599654,157042,157102,0,193969,2096905,PHP,3,7,716,4144,2,2,6,16,19,1,1
804523,1962,80973,120,0,0,716462,2197050,Python,56,265,255,336,10,10,13,2,113,1,0
899831,750631,803406,119,0,0,821254,2613071,Java,2,11,297,20419,30,30,191,234,49,1,1
937546,1146,68966,119,0,2167690,120,3517151,PHP,1,7,27,396,5,5,44,60,25,1,1
10939746,1376636,1043942,60,0,0,4531,4027459,PHP,1,19,13,240,0,0,1,3,15,1,0
10947551,1997939,2000056,120,0,0,97094,4036437,Java,1,20,48,10202,0,0,4,7,23,1,1
11031197,1408281,184427,119,0,0,338639,4154149,Ruby,2,8,17,5309,50,50,0,4,12,1,1
11066956,25694,27009,120,0,0,53345,2837393,JavaScript,18,202,52,153,9,9,5,28,116,1,0
11094980,2334269,252755,120,0,0,249,3509802,JavaScript,4,9,40,,,,,,,1,1
11104308,3461168,318775,119,0,0,1313,2098262,C#,23,54,1138,1067,0,0,213,481,100,1,1
11104308,3461168,3863233,119,0,0,1313,2098262,C#,23,54,1138,1067,0,0,213,481,100,1,0
11142331,2334269,252755,120,0,0,930,4020748,JavaScript,4,9,38,,,,,,,1,1
11278774,20099,20149,120,0,0,7083489,2101426,PHP,9,9,15562,64399,0,0,16,8,17,1,1
11288954,3304018,350966,60,0,0,3,3499827,Ruby,6,14,34,34,9,9,4,6,16,1,1
11301399,2698693,151607,60,0,0,11548,2097649,JavaScript,1,11,2070,64562,1,1,5,5,19,1,1
1363159,938418,512087,43996,44056,12343,35323,4823195,Python,1,31,94,39199,0,0,8,5,17,1,0
1364863,930310,1540487,119,0,0,526,3289473,Ruby,1,13,584,947,24,24,22,65,28,1,1
11352157,501346,26440,60,0,1304605,400244,2500479,PHP,3,23,31,,,,,,,1,0
11354953,1116987,232178,59,0,996404,267244,2508995,Python,3,7,154,1265,10,10,10,3,6,1,1
11360825,1007812,948609,119,0,0,0,2814091,Java,7,163,94,188,11,11,23,37,78,1,1
11492956,28935,38076,120,0,0,75025,2942436,Ruby,9,85,550,7353,36,36,39,299,38,1,1
11536972,313200,217713,119,0,0,0,3833102,JavaScript,1,6,13,224,0,0,1,8,6,1,1
1451294,1962,80922,709466,709586,426599,748334,2101957,Python,36,309,392,618,21,21,17,13,114,1,0
1520616,132161,132220,1101,1221,1895333,3366586,2761313,Java,18,10,292,247,0,0,1,7,15,1,0
1525905,893156,330024,59,0,0,465,3381003,Ruby,1,24,2018,,,,,,,1,1
1545591,1086289,148798,60,0,0,944316,2096664,Ruby,1,18,40777,727303,33,33,1593,5564,232,1,1
1605007,394,412,120,0,906089,490963,5090287,Python,5,12,301,10774,3,3,2,4,20,1,1
11581815,3681432,141129,120,0,0,56740,2609932,Python,4,14,518,50200,1,1,2,2,10,1,1
11650157,4450622,4983884,120,0,1542263,599173,2621827,JavaScript,1,15,543,1150,27,27,4,23,20,1,0
11669367,2574142,1712165,59,0,1544908,283211,2226839,C,1,48,5382,,,,,,,1,1
11678481,469195,54778,120,0,0,0,2198124,PHP,1,6,19,496,4,4,7,5,14,1,0
11694424,3461168,506040,120,0,0,4746,2095440,C#,24,83,1821,7593,174,174,196,492,88,1,0
11750066,5099776,1562675,119,0,0,0,3834627,C++,1,13,751,1462414,25,25,1,3,14,1,1
11776495,90816,138970,120,0,0,1,2129434,C,2,6,177,542,0,0,199,321,51,1,0
1665150,57477,1237918,120,0,0,40012,3518461,JavaScript,1,7,2780,,,,,,,1,1
1888252,12036,324662,117434,0,2166908,81308,2126144,JavaScript,1,15,3575,446667,178,178,512,5688,272,1,0
11789618,119309,92090,120,0,0,54461,3538814,Python,1,28,1902,,,,,,,1,1
11796137,10016,2119,120,0,0,347794,2105253,PHP,12,17,485,17471,0,0,11,112,35,1,0
11808336,4619385,5131678,120,0,0,173807,3915130,Java,1,8,1480,9156,0,0,0,7,12,1,1
11827226,1600,44677,120,0,0,562983,3304994,JavaScript,2,172,16,1647,0,0,22,66,409,1,0
12210006,232438,422018,120,0,0,2726116,2101150,Python,2,17,845,1623,21,21,160,117,15,1,0
12223717,2212362,2266531,120,0,0,2901,2313421,PHP,2,8,104,363,0,0,20,368,26,1,1
2264741,2997,20686,120,0,2914126,1,2172671,JavaScript,2,101,607,1558,0,0,24,16,49,1,1
2367064,1435359,26429,120,0,0,339708,2097905,Ruby,2,38,2236,19585,815,815,717,4010,129,1,0
12296262,33180,33353,120,0,0,1074344,2106448,Java,5,38,1851,4172,0,0,8,3,45,1,1
12315714,355807,243483,119,0,0,9991,3257550,JavaScript,3,15,1077,5408,0,0,0,4,19,1,0
12395772,10016,2036,119,0,0,224682,2112826,PHP,13,17,321,328918,1658,1658,17570,50954,1345,1,0
12408364,1668630,2512358,120,0,638999,24682,2431591,Java,1,10,60,9286,7,7,45,204,24,1,0
12432038,1672158,1973680,120,0,0,5,2673279,JavaScript,1,6,20,321,9,9,29,17,14,1,0
12468040,4389240,683027,120,0,0,1889787,2094114,Python,4,13,5297,930857,462,462,318,130,33,1,1
2714340,1587853,1450467,354176,1,1320839,31,2626164,Ruby,1,12,305,10291,0,0,36,2,9,1,1
2783561,8274,215782,59,0,0,413363,4323445,Ruby,1,102,139,387,1,1,10,18,58,1,0
3027411,32558,70036,93565,0,38473,600014,2118125,Java,11,9,1384,24862,0,0,98,41,14,1,0
3130647,1146,9115,60,0,1873616,0,4253310,JavaScript,2,28,536,11103,6,6,39,81,28,1,1
3216686,1786453,21857,120,0,2618861,75816,2095612,Java,1,230,19747,145369,12,12,107,333,128,1,1
3438339,1592322,171944,59,0,0,2004432,2211028,C++,1,17,1674,23688,28,28,405,1039,203,1,1
3446649,2072,11364,120,0,0,981935,4016895,Python,1,30,1883,44679,0,0,20,3,22,1,1
3554568,79737,771946,89192,89303,8750,89312,3678425,Python,1,7,910,376877,18,18,22,55,22,1,0
3634128,686505,314782,12976,0,0,17541565,2094072,C++,1,10,13921,406872,127,127,956,2642,132,1,1
3670586,1962754,2561898,234376,0,1015417,215852,2786578,JavaScript,1,7,112,410,12,12,2,10,10,1,1
4064061,1789331,1847288,120,0,0,3598486,2100087,C++,1,27,6076,110341,35,35,117,457,71,1,1
4336697,2204978,2204987,1222,9,1793114,169,2108805,Java,1,6,667,144698,76,76,8,5,14,1,1
4376708,7125,95422,1455610,0,2321358,603355,2261264,JavaScript,2,10,804,27321,71,71,5604,27855,1340,1,0
4729960,107394,592239,200818,0,838193,200938,2122409,C++,1,6,853,63457,87,87,28,36,18,1,1
4811139,2375218,2376757,597,704,223577,3994,2097321,C#,3,10,3558,19232,1,1,3,7,4,1,1
5120363,808034,1822449,34529,37479,0,143944,4343640,C++,1,8,130,12207,0,0,15,44,17,1,1
5389187,45004,45011,120,0,0,570154,2094333,C++,1,29,27357,2532341,3589,3589,2249,5597,332,1,1
5435576,2580215,3365740,220117,32450,1130295,208478,2551099,C,1,8,1554,10782,42,42,119,268,50,1,1
12550959,5595100,3681655,120,0,1696945,1891,3237602,C,1,14,222,27255,4,4,8,55,20,1,1
12551824,421153,5583778,119,0,0,3,2099980,Ruby,1,40,379,329,1,1,4,10,58,1,0
12557497,2815824,2096347,119,0,0,1,3337419,JavaScript,2,6,74,65,3,3,4,25,8,1,1
12599001,35329,738748,120,0,0,0,3386044,Python,1,7,121,4233,13,13,10,21,21,1,1
12626952,5699762,797162,120,0,0,188652,2656167,C#,2,16,680,130956,417,417,1009,1466,231,1,1
12637394,269571,35020,120,0,0,1761,2876638,Python,6,74,34,151,12,12,19,8,90,1,0
12664518,41617,242816,120,0,0,3190,3652149,JavaScript,3,353,184,225,27,27,2,26,2452,1,0
12730411,2894155,676531,120,0,219629,0,4044293,Python,4,14,57,336604,1,1,3,7,14,1,1
5568239,871630,2105518,2436,0,36336,14,4346385,Java,1,8,578,15599,0,0,2,2,8,1,1
5807701,490667,43761,126359,0,1704890,131353,2116712,JavaScript,1,8,2096,264155,176,176,176,3225,78,1,1
6167955,2846071,356522,6438,6086,40198,6496,4369052,C,1,6,32,219880,0,0,1,2,7,1,0
7147812,1392085,2391209,9955,9771,1752792,10015,2392467,Java,1,27,235,,,,,,,1,0
7200907,2650820,1963436,331825,313548,3,331885,3872947,C++,1,6,169,3027,0,0,3,7,6,1,0
7212480,427195,2937050,578,345,12320,638,4025134,C,1,23,1276,17494,0,0,5,10,20,1,1
7212480,427195,3211905,7819,7586,5079,7879,4025134,C,1,23,1276,17494,0,0,5,10,20,1,0
8010773,3222067,2506102,42,10,2121038,17,2432885,Python,1,10,163,6199,5,5,2,5,12,1,0
12749990,5760720,2132814,120,0,0,14,3839453,JavaScript,2,28,306,,,,,,,1,1
12766250,177124,2057295,120,0,0,261989,3180537,Python,1,10,458,1391,6,6,8,13,7,1,1
8532376,2313277,198843,199819,153447,1827410,199879,2116042,Java,1,6,1140,21100,54,54,4,36,8,1,0
8587943,579473,3591452,2720,2779,7393,2780,4152680,Java,1,21,1720,49296,7,7,3,5,20,1,0
9644926,790249,1484263,120,0,0,0,2146015,Python,1,27,3865,57668,112,112,18,68,28,1,1
9658872,3461168,3863233,59,0,0,773,2095373,C#,23,110,16146,72119,0,0,2220,5714,819,1,0
9665229,3461168,99665,59,0,0,1015,2422395,C#,23,110,9758,,,,,,,1,0
9672983,3461168,710036,60,0,0,4245,2095414,C#,23,111,2470,37339,0,0,902,1956,309,1,0
9678863,2156,7122,59,0,0,224123,2095501,JavaScript,5,16,4526,269481,1611,1611,5718,38356,549,1,1
202,1653,555164,159658,159778,490017,139539,2896337,JavaScript,3,195,52227,999796,683,683,2331,2092,226,1,1
312,2072,139934,120,0,14341,434852,2105385,Ruby,1,49,21690,176046,104,104,265,334,34,1,1
489,4066,91104,1172521,1172641,3105717,1827189,3557616,Ruby,7,276,3241,27453,207,207,2495,4409,165,1,0
581,4394,12324,120,0,3877684,2947152,2094025,C#,11,74,48668,578165,2155,2155,3672,9752,544,1,1
687,5042,5081,119,0,1879839,13211,2268427,Python,2,13,1619,2465,49,49,9,15,28,1,1
866,5746,5903,119,0,884133,355507,2095725,Python,2,27,7328,445230,176,176,989,1109,111,1,1
1234,7172,7210,120,0,218934,22065,4689415,PHP,2,10,2543,25493,0,0,306,546,78,1,1
1404,8333,72887,376996,377116,103880,377112,2907444,Ruby,1,11,572,4445,136,136,11,17,3,1,1
1958,9948,178848,60,0,642470,858010,2097294,Java,3,29,13953,156078,33,33,562,942,88,1,0
2602,4394,12285,120,0,3730851,2538357,2095794,C#,21,73,53489,375970,655,655,975,2698,201,1,0
2602,4394,12301,120,0,3730851,2538357,2095794,C#,16,73,53489,375970,655,655,975,2698,201,1,1
2602,4394,12333,120,0,3730851,2538357,2095794,C#,21,73,53489,375970,655,655,975,2698,201,1,1
3208,14428,18046,1045749,1045869,1014561,593094,2756513,Java,1,12,541,5052,0,0,517,1983,130,1,0
3644,14224,26074,60,0,815215,874006,2407103,JavaScript,1,12,9579,27463,66,66,5330,11031,668,1,1
3754,4394,20959,120,0,3775558,1,3205809,C#,14,93,1084,230102,59,59,366,449,113,1,1
4095,19154,408900,24992,25052,831690,25051,3703041,Java,1,10,19487,970273,3853,3853,21450,58934,2728,1,1
4736,22019,21909,1052399,1052459,1546666,1258589,2444515,Python,1,8,1006,30092,45,45,24,85,17,1,0
5161,23475,63839,60,0,2051295,36729,2888746,JavaScript,2,9,380,1483,90,90,360,4292,113,1,0
6086,26419,75897,60,0,0,1834565,2098409,PHP,5,12,3753,18806,214,214,325,504,68,1,1
6504,4836,27991,59,0,379719,5352,2834898,JavaScript,1,16,1649,19389,4,4,28,58,17,1,1
6815,28552,591862,2499014,2499074,1357834,2499073,2389697,Ruby,2,15,8416,75840,657,657,4234,23522,746,1,0
7058,29206,41577,59,0,421361,235979,2146394,Ruby,2,14,2514,8355,151,151,588,6408,118,1,1
7172,8853,1595500,60,0,0,2602,2781436,JavaScript,1,14,534,10275,82,82,502,2905,141,1,0
9615,25887,31069,120,0,164442,368626,2105280,Java,1,11,5803,328918,1658,1658,17570,50954,1345,1,1
9951,6590,44131,120,0,0,0,3602211,JavaScript,14,17,283,895,16,16,89,1347,42,1,0
10696,14224,11037,120,0,1010379,366151,2987502,JavaScript,4,8,1544,6727,137,137,648,4636,134,1,1
11602,6691,5274,120,0,3126781,4,2100342,Ruby,3,22,3735,89051,32,32,262,667,53,1,1
12005,44459,44460,48,71,479782,216265,2109881,C++,1,8,1706,26172,199,199,63,46,23,1,1
12323,45022,28152,119,0,629807,104256,3611968,PHP,5,16,1398,5705,54,54,61,182,67,1,1
